,Open,High,Low,Close,Adj Close,Volume
2022-10-19 09:30:00-04:00,130.11000061035156,130.27000427246094,130.11000061035156,130.2100067138672,,26468.0
2022-10-19 09:31:00-04:00,130.1999969482422,130.1999969482422,129.83999633789062,129.83999633789062,,1515.0
2022-10-19 09:32:00-04:00,129.69000244140625,129.69000244140625,129.6199951171875,129.6199951171875,,1669.0
2022-10-19 09:33:00-04:00,129.57000732421875,129.78500366210938,129.57000732421875,129.77499389648438,,920.0
2022-10-19 09:34:00-04:00,129.5399932861328,129.5399932861328,129.5399932861328,129.5399932861328,,1511.0
2022-10-19 09:35:00-04:00,129.82000732421875,130.0,129.7100067138672,130.0,,3098.0
2022-10-19 09:36:00-04:00,129.77999877929688,129.9199981689453,129.74000549316406,129.9199981689453,,4475.0
2022-10-19 09:37:00-04:00,129.88999938964844,129.88999938964844,129.86160278320312,129.875,,945.0
2022-10-19 09:38:00-04:00,129.875,129.875,129.8699951171875,129.8699951171875,,476.0
2022-10-19 09:39:00-04:00,129.8699951171875,129.97000122070312,129.66000366210938,129.8699951171875,,1802.0
2022-10-19 09:40:00-04:00,129.85580444335938,130.0800018310547,129.6699981689453,129.82000732421875,,18575.0
2022-10-19 09:41:00-04:00,129.8350067138672,129.83999633789062,129.7100067138672,129.78500366210938,,4969.0
2022-10-19 09:42:00-04:00,129.69000244140625,129.77999877929688,128.94000244140625,128.9510955810547,,13337.0
2022-10-19 09:43:00-04:00,129.05999755859375,129.2100067138672,129.02999877929688,129.2100067138672,,3906.0
2022-10-19 09:44:00-04:00,129.1699981689453,129.1699981689453,128.72000122070312,128.72000122070312,,4489.0
2022-10-19 09:45:00-04:00,128.7100067138672,128.72999572753906,128.55999755859375,128.57000732421875,,879.0
2022-10-19 09:47:00-04:00,128.52999877929688,128.61000061035156,128.3300018310547,128.33999633789062,,9795.0
2022-10-19 09:48:00-04:00,128.3000030517578,128.39999389648438,128.2949981689453,128.36000061035156,,3060.0
2022-10-19 09:49:00-04:00,128.3000030517578,128.32000732421875,128.2899932861328,128.2899932861328,,637.0
2022-10-19 09:50:00-04:00,128.4199981689453,128.54840087890625,128.32000732421875,128.50999450683594,,18879.0
2022-10-19 09:51:00-04:00,128.4550018310547,128.64999389648438,128.44000244140625,128.56500244140625,,10289.0
2022-10-19 09:52:00-04:00,128.50999450683594,128.65480041503906,128.42999267578125,128.52999877929688,,1713.0
2022-10-19 09:53:00-04:00,128.64999389648438,128.82000732421875,128.6300048828125,128.6300048828125,,2203.0
2022-10-19 09:55:00-04:00,128.86000061035156,129.02999877929688,128.86000061035156,129.02999877929688,,540.0
2022-10-19 09:56:00-04:00,128.83999633789062,129.05299377441406,128.83999633789062,128.8800048828125,,11462.0
2022-10-19 09:57:00-04:00,128.8800048828125,129.04319763183594,128.68020629882812,128.72740173339844,,7493.0
2022-10-19 09:58:00-04:00,128.8300018310547,128.99440002441406,128.82000732421875,128.86000061035156,,7625.0
2022-10-19 09:59:00-04:00,128.86000061035156,128.86000061035156,128.57000732421875,128.66000366210938,,4071.0
2022-10-19 10:00:00-04:00,128.52000427246094,128.67999267578125,128.42999267578125,128.5399932861328,,1482.0
2022-10-19 10:01:00-04:00,128.55499267578125,128.8000030517578,128.52499389648438,128.8000030517578,,2860.0
2022-10-19 10:02:00-04:00,128.75,128.75999450683594,128.6199951171875,128.6300048828125,,1946.0
2022-10-19 10:03:00-04:00,128.64999389648438,128.64999389648438,128.64999389648438,128.64999389648438,,205.0
2022-10-19 10:04:00-04:00,128.58999633789062,128.58999633789062,128.4250030517578,128.4250030517578,,1354.0
2022-10-19 10:05:00-04:00,128.47999572753906,128.64500427246094,128.47999572753906,128.57000732421875,,4188.0
2022-10-19 10:06:00-04:00,128.50999450683594,128.50999450683594,128.50999450683594,128.50999450683594,,338.0
2022-10-19 10:07:00-04:00,128.5,128.5,128.5,128.5,,398.0
2022-10-19 10:08:00-04:00,128.41000366210938,128.41000366210938,128.10499572753906,128.10499572753906,,2647.0
2022-10-19 10:09:00-04:00,128.14999389648438,128.16000366210938,127.7699966430664,127.79499816894531,,4244.0
2022-10-19 10:10:00-04:00,127.93000030517578,127.98999786376953,127.70999908447266,127.79000091552734,,3665.0
2022-10-19 10:11:00-04:00,127.65499877929688,127.65499877929688,127.65499877929688,127.65499877929688,,939.0
2022-10-19 10:12:00-04:00,127.61499786376953,127.84500122070312,127.61499786376953,127.84500122070312,,1200.0
2022-10-19 10:13:00-04:00,127.84500122070312,127.84500122070312,127.68000030517578,127.68000030517578,,2908.0
2022-10-19 10:14:00-04:00,127.7699966430664,127.94499969482422,127.7699966430664,127.88999938964844,,1176.0
2022-10-19 10:15:00-04:00,128.0500030517578,128.17999267578125,128.0,128.1199951171875,,2575.0
2022-10-19 10:17:00-04:00,128.1699981689453,128.22999572753906,128.1699981689453,128.1999969482422,,1796.0
2022-10-19 10:18:00-04:00,128.22999572753906,128.22999572753906,128.08999633789062,128.14500427246094,,1543.0
2022-10-19 10:19:00-04:00,128.2100067138672,128.2100067138672,128.2100067138672,128.2100067138672,,414.0
2022-10-19 10:20:00-04:00,128.08999633789062,128.1300048828125,127.9800033569336,128.07000732421875,,3499.0
2022-10-19 10:21:00-04:00,128.16000366210938,128.24000549316406,128.16000366210938,128.24000549316406,,1092.0
2022-10-19 10:22:00-04:00,128.19000244140625,128.22000122070312,128.13999938964844,128.13999938964844,,2398.0
2022-10-19 10:24:00-04:00,128.25999450683594,128.3000030517578,128.1699981689453,128.1699981689453,,1678.0
2022-10-19 10:25:00-04:00,128.10000610351562,128.10000610351562,127.94000244140625,127.94000244140625,,1385.0
2022-10-19 10:26:00-04:00,128.0399932861328,128.11000061035156,128.00999450683594,128.00999450683594,,2565.0
2022-10-19 10:27:00-04:00,128.0,128.0,128.0,128.0,,149.0
2022-10-19 10:28:00-04:00,128.1300048828125,128.36000061035156,128.1300048828125,128.36000061035156,,2417.0
2022-10-19 10:29:00-04:00,128.4199981689453,128.50999450683594,128.41000366210938,128.5,,3068.0
2022-10-19 10:30:00-04:00,128.38999938964844,128.4499969482422,128.17999267578125,128.17999267578125,,3255.0
2022-10-19 10:31:00-04:00,128.22000122070312,128.3300018310547,128.10000610351562,128.11000061035156,,2850.0
2022-10-19 10:32:00-04:00,128.22000122070312,128.22000122070312,128.16000366210938,128.16000366210938,,558.0
2022-10-19 10:33:00-04:00,128.14500427246094,128.25999450683594,128.14500427246094,128.25,,2644.0
2022-10-19 10:34:00-04:00,128.2447052001953,128.25,128.24000549316406,128.25,,966.0
2022-10-19 10:35:00-04:00,128.30999755859375,128.4949951171875,128.30999755859375,128.49000549316406,,4730.0
2022-10-19 10:36:00-04:00,128.46499633789062,128.46499633789062,128.46499633789062,128.46499633789062,,566.0
2022-10-19 10:37:00-04:00,128.52999877929688,128.5800018310547,128.48500061035156,128.5,,2858.0
2022-10-19 10:38:00-04:00,128.5,128.61000061035156,128.4949951171875,128.58999633789062,,2645.0
2022-10-19 10:39:00-04:00,128.66000366210938,128.67999267578125,128.58999633789062,128.66000366210938,,2179.0
2022-10-19 10:40:00-04:00,128.77999877929688,128.8300018310547,128.77000427246094,128.80999755859375,,2070.0
2022-10-19 10:41:00-04:00,128.7949981689453,128.7949981689453,128.61000061035156,128.61500549316406,,1627.0
2022-10-19 10:42:00-04:00,128.5449981689453,128.5449981689453,128.4149932861328,128.4149932861328,,1646.0
2022-10-19 10:43:00-04:00,128.4600067138672,128.4600067138672,128.35000610351562,128.39999389648438,,2673.0
2022-10-19 10:44:00-04:00,128.33999633789062,128.4600067138672,128.33999633789062,128.4600067138672,,1816.0
2022-10-19 10:45:00-04:00,128.47500610351562,128.57000732421875,128.4600067138672,128.4949951171875,,2489.0
2022-10-19 10:46:00-04:00,128.48500061035156,128.61000061035156,128.48500061035156,128.61000061035156,,3070.0
2022-10-19 10:47:00-04:00,128.69000244140625,128.72500610351562,128.58999633789062,128.58999633789062,,3084.0
2022-10-19 10:48:00-04:00,128.5500030517578,128.58999633789062,128.52000427246094,128.5399932861328,,2669.0
2022-10-19 10:49:00-04:00,128.38999938964844,128.4600067138672,128.38999938964844,128.43499755859375,,1607.0
2022-10-19 10:50:00-04:00,128.52000427246094,128.52000427246094,128.38999938964844,128.39999389648438,,1250.0
2022-10-19 10:51:00-04:00,128.375,128.47000122070312,128.30999755859375,128.47000122070312,,3187.0
2022-10-19 10:52:00-04:00,128.33999633789062,128.33999633789062,128.33999633789062,128.33999633789062,,1191.0
2022-10-19 10:53:00-04:00,128.11000061035156,128.11000061035156,128.11000061035156,128.11000061035156,,1583.0
2022-10-19 10:54:00-04:00,128.13999938964844,128.14999389648438,128.13999938964844,128.14999389648438,,971.0
2022-10-19 10:56:00-04:00,128.06500244140625,128.0850067138672,128.00999450683594,128.00999450683594,,1811.0
2022-10-19 10:57:00-04:00,128.02000427246094,128.08999633789062,128.00999450683594,128.0850067138672,,3053.0
2022-10-19 10:58:00-04:00,128.02000427246094,128.07000732421875,127.93000030517578,127.93000030517578,,2186.0
2022-10-19 10:59:00-04:00,127.93000030517578,128.11000061035156,127.91500091552734,128.11000061035156,,2969.0
2022-10-19 11:00:00-04:00,128.16000366210938,128.24000549316406,128.1199951171875,128.24000549316406,,1339.0
2022-10-19 11:01:00-04:00,128.24000549316406,128.3350067138672,128.19000244140625,128.25999450683594,,1949.0
2022-10-19 11:02:00-04:00,128.25,128.3000030517578,128.25,128.3000030517578,,348.0
2022-10-19 11:03:00-04:00,128.3000030517578,128.3000030517578,128.1199951171875,128.13499450683594,,1100.0
2022-10-19 11:04:00-04:00,128.13999938964844,128.22999572753906,128.0749969482422,128.22999572753906,,1598.0
2022-10-19 11:05:00-04:00,128.2899932861328,128.5,128.2899932861328,128.5,,1606.0
2022-10-19 11:06:00-04:00,128.52499389648438,128.6199951171875,128.52499389648438,128.6199951171875,,1269.0
2022-10-19 11:07:00-04:00,128.77000427246094,128.77000427246094,128.63999938964844,128.6750030517578,,2884.0
2022-10-19 11:08:00-04:00,128.66000366210938,128.66000366210938,128.55999755859375,128.5749969482422,,1435.0
2022-10-19 11:09:00-04:00,128.63999938964844,128.66000366210938,128.6300048828125,128.6300048828125,,1860.0
2022-10-19 11:10:00-04:00,128.6999969482422,128.8699951171875,128.6999969482422,128.8699951171875,,2378.0
2022-10-19 11:11:00-04:00,128.88999938964844,129.1199951171875,128.88999938964844,129.0800018310547,,1725.0
2022-10-19 11:12:00-04:00,129.00999450683594,129.16000366210938,129.00999450683594,129.05999755859375,,3024.0
2022-10-19 11:13:00-04:00,129.1300048828125,129.13999938964844,129.00999450683594,129.02999877929688,,1588.0
2022-10-19 11:14:00-04:00,129.0800018310547,129.0800018310547,129.01499938964844,129.02000427246094,,317.0
2022-10-19 11:15:00-04:00,129.1199951171875,129.1199951171875,129.1199951171875,129.1199951171875,,323.0
2022-10-19 11:16:00-04:00,129.1999969482422,129.1999969482422,129.08999633789062,129.19000244140625,,748.0
2022-10-19 11:17:00-04:00,129.0,129.05999755859375,128.9499969482422,128.97000122070312,,2110.0
2022-10-19 11:18:00-04:00,128.89999389648438,128.9250030517578,128.89999389648438,128.9250030517578,,758.0
2022-10-19 11:19:00-04:00,128.92999267578125,129.0500030517578,128.86000061035156,129.00999450683594,,3189.0
2022-10-19 11:20:00-04:00,128.9499969482422,129.0,128.9499969482422,128.9499969482422,,1108.0
2022-10-19 11:21:00-04:00,128.97999572753906,129.0,128.97999572753906,129.0,,214.0
2022-10-19 11:22:00-04:00,128.94500732421875,128.94500732421875,128.94500732421875,128.94500732421875,,2470.0
2022-10-19 11:23:00-04:00,128.9949951171875,128.9949951171875,128.9600067138672,128.9949951171875,,800.0
2022-10-19 11:24:00-04:00,128.9499969482422,128.9499969482422,128.9499969482422,128.9499969482422,,660.0
2022-10-19 11:25:00-04:00,128.77000427246094,128.77000427246094,128.77000427246094,128.77000427246094,,2458.0
